Versao;Ano;Mes;Filial;Produto;Metrica;Volume;Receita;Custo;Margem
Orçado;2021;Ago;F0005;00006;vol_venda;4658;282647,44;132147,46;150499,98
Orçado;2021;Ago;F0005;00007;vol_venda;2086;1249305,4;721651,7;527653,7
Orçado;2021;Ago;F0005;00008;vol_venda;1113;129185,91;69618,15;59567,76
Orçado;2021;Ago;F0005;00009;vol_venda;906;859712,46;498390,6;361321,86
Orçado;2021;Ago;F0005;00010;vol_venda;72511;2320352;1529982,1;790369,9
Orçado;2021;Ago;F0005;00011;vol_venda;8759;2571379,63;1926980;644399,63
Orçado;2021;Ago;F0005;00012;vol_venda;13208;956787,52;642965,44;313822,08
Orçado;2021;Ago;F0005;00013;vol_venda;43032;2412804,24;1641240,48;771563,76
Orçado;2021;Ago;F0005;00014;vol_venda;20439;233208,99;163920,78;69288,21
Orçado;2021;Ago;F0005;00015;vol_venda;77441;470066,87;178114,3;291952,57
Orçado;2021;Ago;F0005;00016;vol_venda;44561;214338,41;101599,08;112739,33
Orçado;2021;Ago;F0005;00017;vol_venda;17863;2062819,24;1504957,75;557861,49
Orçado;2021;Ago;F0005;00018;vol_venda;16061;1601924,14;1117042,55;484881,59
Orçado;2021;Ago;F0005;00019;vol_venda;44282;2177788,76;1552526,92;625261,84
Orçado;2021;Ago;F0005;00020;vol_venda;19536;2602976,64;1823294,88;779681,76
Orçado;2021;Ago;F0005;00021;vol_venda;35039;3389672,86;1939408,65;1450264,21
Orçado;2021;Ago;F0006;00001;vol_venda;29942;1206962,02;894367,54;312594,48
Orçado;2021;Ago;F0006;00002;vol_venda;17965;523140,8;379780,1;143360,7
Orçado;2021;Ago;F0006;00003;vol_venda;21887;3838323,19;2768924,37;1069398,82
Orçado;2021;Ago;F0006;00004;vol_venda;36618;3802046,94;2856570,18;945476,76
Orçado;2021;Ago;F0006;00005;vol_venda;60549;27453522,09;23313786,96;4139735,13
Orçado;2021;Ago;F0006;00006;vol_venda;19026;1154497,68;539767,62;614730,06
Orçado;2021;Ago;F0006;00007;vol_venda;1432;857624,8;495400,4;362224,4
Orçado;2021;Ago;F0006;00008;vol_venda;5727;664732,89;358223,85;306509,04
Orçado;2021;Ago;F0006;00009;vol_venda;2660;2524100,6;1463266;1060834,6
Orçado;2021;Ago;F0006;00010;vol_venda;128463;4110816;2710569,3;1400246,7
Orçado;2021;Ago;F0006;00011;vol_venda;29865;8767468,05;6570300;2197168,05
Orçado;2021;Ago;F0006;00012;vol_venda;25364;1837368,16;1234719,52;602648,64
Orçado;2021;Ago;F0006;00013;vol_venda;74458;4174860,06;2839828,12;1335031,94
Orçado;2021;Ago;F0006;00014;vol_venda;14934;170396,94;119770,68;50626,26
Orçado;2021;Ago;F0006;00015;vol_venda;81826;496683,82;188199,8;308484,02
Orçado;2021;Ago;F0006;00016;vol_venda;77529;372914,49;176766,12;196148,37
Orçado;2021;Ago;F0006;00017;vol_venda;36823;4252320,04;3102337,75;1149982,29
Orçado;2021;Ago;F0006;00018;vol_venda;25570;2550351,8;1778393,5;771958,3
Orçado;2021;Ago;F0006;00019;vol_venda;63208;3108569,44;2216072,48;892496,96
Orçado;2021;Ago;F0006;00020;vol_venda;23522;3134071,28;2195308,26;938763,02
Orçado;2021;Ago;F0006;00021;vol_venda;31707;3067335,18;1754982,45;1312352,73
Orçado;2021;Ago;F0007;00017;vol_venda;53774;6209821,52;4530459,5;1679362,02
Orçado;2021;Ago;F0007;00018;vol_venda;48334;4820833,16;3361629,7;1459203,46
Orçado;2021;Ago;F0007;00019;vol_venda;133286;6555005,48;4673007,16;1881998,32
Orçado;2021;Ago;F0007;00020;vol_venda;58798;7834245,52;5487617,34;2346628,18
Orçado;2021;Ago;F0007;00021;vol_venda;105458;10202006,92;5837100,3;4364906,62
Orçado;2021;Ago;F0008;00001;vol_venda;263;10601,53;7855,81;2745,72
Orçado;2021;Ago;F0008;00002;vol_venda;2100;61152;44394;16758
Orçado;2021;Ago;F0008;00003;vol_venda;40195;7048997,15;5085069,45;1963927,7
Orçado;2021;Ago;F0008;00004;vol_venda;32209;3344260,47;2512624,09;831636,379999999
Orçado;2021;Ago;F0008;00005;vol_venda;40105;18184008,05;15442029,2;2741978,85
Orçado;2021;Ago;F0008;00006;vol_venda;8162;495270,16;231555,94;263714,22
Orçado;2021;Ago;F0008;00007;vol_venda;5704;3416125,6;1973298,8;1442826,8
Orçado;2021;Ago;F0008;00008;vol_venda;2106;244443,42;131730,3;112713,12
Orçado;2021;Ago;F0008;00009;vol_venda;2370;2248916,7;1303737;945179,7
Orçado;2021;Ago;F0008;00010;vol_venda;26066;834112;549992,6;284119,4
Orçado;2021;Ago;F0008;00011;vol_venda;8513;2499161,41;1872860;626301,41
Orçado;2021;Ago;F0008;00012;vol_venda;4477;324313,88;217940,36;106373,52
Orçado;2021;Ago;F0008;00013;vol_venda;14655;821705,85;558941,7;262764,15
Orçado;2021;Ago;F0008;00014;vol_venda;11935;136178,35;95718,7;40459,65
Orçado;2021;Ago;F0008;00015;vol_venda;48093;291924,51;110613,9;181310,61
Orçado;2021;Ago;F0008;00016;vol_venda;36509;175608,29;83240,52;92367,77
Orçado;2021;Ago;F0008;00017;vol_venda;5354;618279,92;451074,5;167205,42
Orçado;2021;Ago;F0008;00018;vol_venda;17992;1794522,08;1251343,6;543178,48
Orçado;2021;Ago;F0008;00019;vol_venda;40634;1998380,12;1424628,04;573752,08
Orçado;2021;Ago;F0008;00020;vol_venda;14042;1870956,08;1310539,86;560416,22
Orçado;2021;Ago;F0008;00021;vol_venda;39404;3811942,96;2181011,4;1630931,56
Orçado;2021;Ago;F0009;00001;vol_venda;723;29144,13;21596,01;7548,12
Orçado;2021;Ago;F0009;00002;vol_venda;4683;136368,96;98998,62;37370,34
Orçado;2021;Ago;F0009;00003;vol_venda;2464;432111,68;311720,64;120391,04
Orçado;2021;Ago;F0009;00004;vol_venda;4436;460589,88;346052,36;114537,52
Orçado;2021;Ago;F0009;00006;vol_venda;28345;1719974,6;804147,65;915826,95
Orçado;2021;Ago;F0009;00007;vol_venda;986;590515,4;341106,7;249408,7
Orçado;2021;Ago;F0009;00008;vol_venda;4189;486217,23;262021,95;224195,28
Orçado;2021;Ago;F0009;00009;vol_venda;3698;3509069,18;2034269,8;1474799,38
Orçado;2021;Ago;F0009;00013;vol_venda;10599;594285,93;404245,86;190040,07
Orçado;2021;Ago;F0009;00014;vol_venda;29332;334678,12;235242,64;99435,48
Orçado;2021;Ago;F0009;00015;vol_venda;133594;810915,58;307266,2;503649,38
Orçado;2021;Ago;F0009;00016;vol_venda;102537;493202,97;233784,36;259418,61
Orçado;2021;Ago;F0009;00017;vol_venda;33276;3842712,48;2803503;1039209,48
Orçado;2021;Ago;F0009;00018;vol_venda;18979;1892965,46;1319989,45;572976,01
Orçado;2021;Ago;F0009;00019;vol_venda;86268;4242660,24;3024556,08;1218104,16
Orçado;2021;Ago;F0009;00020;vol_venda;34263;4565202,12;3197765,79;1367436,33
Orçado;2021;Ago;F0009;00021;vol_venda;98097;9489903,78;5429668,95;4060234,83
Orçado;2021;Ago;F0010;00001;vol_venda;18454;743880,74;551220,98;192659,76
Orçado;2021;Ago;F0010;00002;vol_venda;124597;3628264,64;2633980,58;994284,06
Orçado;2021;Ago;F0010;00003;vol_venda;38815;6806986,55;4910485,65;1896500,9
Orçado;2021;Ago;F0010;00004;vol_venda;50449;5238119,67;3935526,49;1302593,18
Orçado;2021;Ago;F0010;00005;vol_venda;52630;23862968,3;20264655,2;3598313,1
Orçado;2021;Ago;F0010;00006;vol_venda;583;35376,44;16539,71;18836,73
Orçado;2021;Ago;F0010;00007;vol_venda;1599;957641,1;553174,05;404467,05
Orçado;2021;Ago;F0010;00008;vol_venda;582;67552,74;36404,1;31148,64
Orçado;2021;Ago;F0010;00009;vol_venda;437;414673,67;240393,7;174279,97
Orçado;2021;Ago;F0010;00010;vol_venda;64407;2061024;1358987,7;702036,3
Orçado;2021;Ago;F0010;00011;vol_venda;23118;6786751,26;5085960;1700791,26
Orçado;2021;Ago;F0010;00012;vol_venda;14540;1053277,6;707807,2;345470,4
Orçado;2021;Ago;F0010;00013;vol_venda;62954;3529830,78;2401065,56;1128765,22
Orçado;2021;Ago;F0010;00014;vol_venda;8288;94566,08;66469,76;28096,32
Orçado;2021;Ago;F0010;00015;vol_venda;18321;111208,47;42138,3;69070,17
Orçado;2021;Ago;F0010;00016;vol_venda;40563;195108,03;92483,64;102624,39
Orçado;2021;Ago;F0010;00017;vol_venda;10174;1174893,52;857159,5;317734,02
Orçado;2021;Ago;F0010;00018;vol_venda;8141;811983,34;566206,55;245776,79
Orçado;2021;Ago;F0010;00019;vol_venda;42018;2066445,24;1473151,08;593294,16
Orçado;2021;Ago;F0010;00020;vol_venda;12067;1607807,08;1126213,11;481593,97
Orçado;2021;Ago;F0010;00021;vol_venda;18901;1828482,74;1046170,35;782312,39
Orçado;2021;Set;F0001;00017;vol_venda;31176;3600204,48;2626578;973626,48
Orçado;2021;Set;F0001;00018;vol_venda;62146;6198442,04;4322254,3;1876187,74
Orçado;2021;Set;F0001;00019;vol_venda;79720;3920629,6;2794983,2;1125646,4
Orçado;2021;Set;F0001;00020;vol_venda;44986;5993934,64;4198543,38;1795391,26
Orçado;2021;Set;F0001;00021;vol_venda;148768;14391816,32;8234308,8;6157507,52
Orçado;2021;Set;F0002;00001;vol_venda;13913;588874,6815;415581,31;173293,3715
Orçado;2021;Set;F0002;00002;vol_venda;1904;55444,48;40250,56;15193,92
Orçado;2021;Set;F0002;00003;vol_venda;56515;9911035,55;7149712,65;2761322,9
Orçado;2021;Set;F0002;00004;vol_venda;48622;5048422,26;3793002,22;1255420,04
Orçado;2021;Set;F0002;00005;vol_venda;73366;33264878,06;28248844,64;5016033,42
Orçado;2021;Set;F0002;00006;vol_venda;22379;1357957,72;634892,23;723065,49
Orçado;2021;Set;F0002;00007;vol_venda;6319;3784449,1;2186058,05;1598391,05
Orçado;2021;Set;F0002;00008;vol_venda;6406;743544,42;400695,3;342849,12
Orçado;2021;Set;F0002;00009;vol_venda;9827;9324938,57;5405832,7;3919105,87
Orçado;2021;Set;F0002;00010;vol_venda;63714;2038848;1344365,4;694482,6
Orçado;2021;Set;F0002;00011;vol_venda;27732;8141283,24;6101040;2040243,24
Orçado;2021;Set;F0002;00012;vol_venda;16763;1214311,72;816022,84;398288,88
Orçado;2021;Set;F0002;00013;vol_venda;32558;1825527,06;1241762,12;583764,94
Orçado;2021;Set;F0002;00014;vol_venda;13952;159192,32;111895,04;47297,28
Orçado;2021;Set;F0002;00015;vol_venda;133659;811310,13;307415,7;503894,43
Orçado;2021;Set;F0002;00016;vol_venda;47741;229634,21;108849,48;120784,73
Orçado;2021;Set;F0002;00017;vol_venda;26503;3060566,44;2232877,75;827688,69
Orçado;2021;Set;F0002;00018;vol_venda;33349;3326229,26;2319422,95;1006806,31
Orçado;2021;Set;F0002;00019;vol_venda;87057;4281463,26;3052218,42;1229244,84
Orçado;2021;Set;F0002;00020;vol_venda;26766;3566301,84;2498070,78;1068231,06
Orçado;2021;Set;F0002;00021;vol_venda;65733;6359010,42;3638321,55;2720688,87
Orçado;2021;Set;F0003;00001;vol_venda;2532;102064,92;75630,84;26434,08
Orçado;2021;Set;F0003;00002;vol_venda;13020;379142,4;275242,8;103899,6
Orçado;2021;Set;F0003;00005;vol_venda;8381;3800029,21;3227020,24;573008,97
Orçado;2021;Set;F0003;00006;vol_venda;152571;9258008,28;4328439,27;4929569,01
Orçado;2021;Set;F0003;00007;vol_venda;44614;26719324,6;15434213,3;11285111,3
Orçado;2021;Set;F0003;00008;vol_venda;78627;9126235,89;4918118,85;4208117,04
Orçado;2021;Set;F0003;00009;vol_venda;30318;28769053,38;16677931,8;12091121,58
Orçado;2021;Set;F0003;00013;vol_venda;4190;234933,3;159806,6;75126,7
Orçado;2021;Set;F0003;00014;vol_venda;8873;101240,93;71161,46;30079,47
Orçado;2021;Set;F0003;00015;vol_venda;49789;302219,23;114514,7;187704,53
Orçado;2021;Set;F0003;00016;vol_venda;27606;132784,86;62941,68;69843,18
Orçado;2021;Set;F0003;00017;vol_venda;8381;967837,88;706099,25;261738,63
Orçado;2021;Set;F0003;00018;vol_venda;26126;2605807,24;1817063,3;788743,94
Orçado;2021;Set;F0003;00019;vol_venda;43872;2157624,96;1538152,32;619472,64
Orçado;2021;Set;F0003;00020;vol_venda;29330;3907929,2;2737368,9;1170560,3
Orçado;2021;Set;F0003;00021;vol_venda;21443;2074395,82;1186870,05;887525,77
Orçado;2021;Set;F0004;00001;vol_venda;12416;500488,96;370865,92;129623,04
Orçado;2021;Set;F0004;00002;vol_venda;3987;116101,44;84285,18;31816,26
Orçado;2021;Set;F0004;00003;vol_venda;44051;7725223,87;5572892,01;2152331,86
Orçado;2021;Set;F0004;00004;vol_venda;51031;5298548,73;3980928,31;1317620,42
Orçado;2021;Set;F0004;00005;vol_venda;58011;26302767,51;22336555,44;3966212,07
Orçado;2021;Set;F0004;00006;vol_venda;21664;1314571,52;614607,68;699963,84
Orçado;2021;Set;F0004;00007;vol_venda;2473;1481079,7;855534,35;625545,35
Orçado;2021;Set;F0004;00008;vol_venda;5090;590796,3;318379,5;272416,8
Orçado;2021;Set;F0004;00009;vol_venda;2182;2070521,62;1200318,2;870203,42
Orçado;2021;Set;F0004;00010;vol_venda;106423;3405536;2245525,3;1160010,7
Orçado;2021;Set;F0004;00011;vol_venda;36347;10670388,79;7996340;2674048,79
Orçado;2021;Set;F0004;00012;vol_venda;15991;1158388,04;778441,88;379946,16
Orçado;2021;Set;F0004;00013;vol_venda;107441;6024216,87;4097799,74;1926417,13
Orçado;2021;Set;F0004;00014;vol_venda;9450;107824,5;75789;32035,5
Orçado;2021;Set;F0004;00015;vol_venda;35621;216219,47;81928,3;134291,17
Orçado;2021;Set;F0004;00016;vol_venda;29076;139855,56;66293,28;73562,28
Orçado;2021;Set;F0004;00017;vol_venda;14684;1695708,32;1237127;458581,32
Orçado;2021;Set;F0004;00018;vol_venda;17156;1711139,44;1193199,8;517939,64
Orçado;2021;Set;F0004;00019;vol_venda;65568;3224634,24;2298814,08;925820,16
Orçado;2021;Set;F0004;00020;vol_venda;21953;2925017,72;2048873,49;876144,23
Orçado;2021;Set;F0004;00021;vol_venda;37799;3656675,26;2092174,65;1564500,61
Orçado;2021;Set;F0005;00001;vol_venda;5770;232588,7;172349,9;60238,8
Orçado;2021;Set;F0005;00002;vol_venda;16430;478441,6;347330,2;131111,4
Orçado;2021;Set;F0005;00003;vol_venda;23635;4144869,95;2990063,85;1154806,1
Orçado;2021;Set;F0005;00004;vol_venda;42683;4431775,89;3329700,83;1102075,06
Orçado;2021;Set;F0005;00005;vol_venda;35246;15980888,86;13571119,84;2409769,02
Orçado;2021;Set;F0005;00006;vol_venda;13696;831073,28;388555,52;442517,76
Orçado;2021;Set;F0005;00007;vol_venda;3824;2290193,6;1322912,8;967280,8
Orçado;2021;Set;F0005;00008;vol_venda;2019;234345,33;126288,45;108056,88
Orçado;2021;Set;F0005;00009;vol_venda;2783;2640816,53;1530928,3;1109888,23
Orçado;2021;Set;F0005;00010;vol_venda;30864;987648;651230,4;336417,6
Orçado;2021;Set;F0005;00011;vol_venda;7370;2163610,9;1621400;542210,9
Orçado;2021;Set;F0005;00012;vol_venda;6467;468469,48;314813,56;153655,92
Orçado;2021;Set;F0005;00013;vol_venda;16404;919772,28;625648,56;294123,72
Orçado;2021;Set;F0005;00014;vol_venda;21691;247494,31;173961,82;73532,49
Orçado;2021;Set;F0005;00015;vol_venda;30935;187775,45;71150,5;116624,95
Orçado;2021;Set;F0005;00016;vol_venda;23153;111365,93;52788,84;58577,09
Orçado;2021;Set;F0005;00017;vol_venda;10356;1195910,88;872493;323417,88
Orçado;2021;Set;F0005;00018;vol_venda;20646;2059232,04;1435929,3;623302,74
Orçado;2021;Set;F0005;00019;vol_venda;26487;1302630,66;928634,22;373996,44
Orçado;2021;Set;F0005;00020;vol_venda;14946;1991405,04;1394910,18;596494,86
Orçado;2021;Set;F0005;00021;vol_venda;49425;4781374,5;2735673,75;2045700,75
Orçado;2021;Set;F0006;00001;vol_venda;7722;311273,82;230656,14;80617,68
Orçado;2021;Set;F0006;00002;vol_venda;6776;197317,12;143244,64;54072,48
Orçado;2021;Set;F0006;00003;vol_venda;48479;8501762,23;6133078,29;2368683,94
Orçado;2021;Set;F0006;00004;vol_venda;36002;3738087,66;2808516,02;929571,64
Orçado;2021;Set;F0006;00005;vol_venda;58094;26340400,54;22368513,76;3971886,78
Orçado;2021;Set;F0006;00006;vol_venda;23933;1452254,44;678979,21;773275,23
Orçado;2021;Set;F0006;00007;vol_venda;9614;5757824,6;3325963,3;2431861,3
Orçado;2021;Set;F0006;00008;vol_venda;11657;1353027,99;729145,35;623882,64
Orçado;2021;Set;F0006;00009;vol_venda;8386;7957559,26;4613138,6;3344420,66
Orçado;2021;Set;F0006;00010;vol_venda;141964;4542848;2995440,4;1547407,6
Orçado;2021;Set;F0006;00011;vol_venda;56048;16454011,36;12330560;4123451,36
Orçado;2021;Set;F0006;00012;vol_venda;40092;2904264,48;1951678,56;952585,92
Orçado;2021;Set;F0006;00013;vol_venda;101054;5666097,78;3854199,56;1811898,22
Orçado;2021;Set;F0006;00014;vol_venda;27207;310431,87;218200,14;92231,73
Orçado;2021;Set;F0006;00015;vol_venda;112505;682905,35;258761,5;424143,85
Orçado;2021;Set;F0006;00016;vol_venda;63006;303058,86;143653,68;159405,18
Orçado;2021;Set;F0006;00017;vol_venda;29661;3425252,28;2498939,25;926313,03
Orçado;2021;Set;F0006;00018;vol_venda;29454;2937741,96;2048525,7;889216,26
Orçado;2021;Set;F0006;00019;vol_venda;96350;4738493;3378031;1360462
Orçado;2021;Set;F0006;00020;vol_venda;35389;4715230,36;3302855,37;1412374,99
Orçado;2021;Set;F0006;00021;vol_venda;64029;6194165,46;3544005,15;2650160,31
Orçado;2021;Set;F0007;00017;vol_venda;31176;3600204,48;2626578;973626,48
Orçado;2021;Set;F0007;00018;vol_venda;62146;6198442,04;4322254,3;1876187,74
Orçado;2021;Set;F0007;00019;vol_venda;79720;3920629,6;2794983,2;1125646,4
Orçado;2021;Set;F0007;00020;vol_venda;44986;5993934,64;4198543,38;1795391,26
Orçado;2021;Set;F0007;00021;vol_venda;148768;14391816,32;8234308,8;6157507,52
Orçado;2021;Set;F0008;00001;vol_venda;656;26443,36;19594,72;6848,64
Orçado;2021;Set;F0008;00002;vol_venda;208956;6084798,72;4417329,84;1667468,88
Orçado;2021;Set;F0008;00003;vol_venda;56515;9911035,55;7149712,65;2761322,9
Orçado;2021;Set;F0008;00004;vol_venda;48622;5048422,26;3793002,22;1255420,04
Orçado;2021;Set;F0008;00005;vol_venda;73366;33264878,06;28248844,64;5016033,42
Orçado;2021;Set;F0008;00006;vol_venda;22379;1357957,72;634892,23;723065,49
Orçado;2021;Set;F0008;00007;vol_venda;6319;3784449,1;2186058,05;1598391,05
Orçado;2021;Set;F0008;00008;vol_venda;6406;743544,42;400695,3;342849,12
Orçado;2021;Set;F0008;00009;vol_venda;9827;9324938,57;5405832,7;3919105,87
Orçado;2021;Set;F0008;00010;vol_venda;63714;2038848;1344365,4;694482,6
Orçado;2021;Set;F0008;00011;vol_venda;27732;8141283,24;6101040;2040243,24
Orçado;2021;Set;F0008;00012;vol_venda;16763;1214311,72;816022,84;398288,88
Orçado;2021;Set;F0008;00013;vol_venda;32558;1825527,06;1241762,12;583764,94
Orçado;2021;Set;F0008;00014;vol_venda;13952;159192,32;111895,04;47297,28
Orçado;2021;Set;F0008;00015;vol_venda;133659;811310,13;307415,7;503894,43
Orçado;2021;Set;F0008;00016;vol_venda;47741;229634,21;108849,48;120784,73
Orçado;2021;Set;F0008;00017;vol_venda;26503;3060566,44;2232877,75;827688,69
Orçado;2021;Set;F0008;00018;vol_venda;33349;3326229,26;2319422,95;1006806,31
Orçado;2021;Set;F0008;00019;vol_venda;87057;4281463,26;3052218,42;1229244,84
Orçado;2021;Set;F0008;00020;vol_venda;26766;3566301,84;2498070,78;1068231,06
Orçado;2021;Set;F0008;00021;vol_venda;65733;6359010,42;3638321,55;2720688,87
Orçado;2021;Set;F0009;00001;vol_venda;2532;102064,92;75630,84;26434,08
Orçado;2021;Set;F0009;00002;vol_venda;17746;516763,52;375150,44;141613,08
Orçado;2021;Set;F0009;00005;vol_venda;8381;3800029,21;3227020,24;573008,97
Orçado;2021;Set;F0009;00006;vol_venda;152571;9258008,28;4328439,27;4929569,01
Orçado;2021;Set;F0009;00007;vol_venda;44614;26719324,6;15434213,3;11285111,3
Orçado;2021;Set;F0009;00008;vol_venda;78627;9126235,89;4918118,85;4208117,04
Orçado;2021;Set;F0009;00009;vol_venda;30318;28769053,38;16677931,8;12091121,58
Orçado;2021;Set;F0009;00013;vol_venda;4190;234933,3;159806,6;75126,7
Orçado;2021;Set;F0009;00014;vol_venda;8873;101240,93;71161,46;30079,47
Orçado;2021;Set;F0009;00015;vol_venda;49789;302219,23;114514,7;187704,53
Orçado;2021;Set;F0009;00016;vol_venda;27606;132784,86;62941,68;69843,18
Orçado;2021;Set;F0009;00017;vol_venda;8381;967837,88;706099,25;261738,63
Orçado;2021;Set;F0009;00018;vol_venda;26126;2605807,24;1817063,3;788743,94
Orçado;2021;Set;F0009;00019;vol_venda;43872;2157624,96;1538152,32;619472,64
Orçado;2021;Set;F0009;00020;vol_venda;29330;3907929,2;2737368,9;1170560,3
Orçado;2021;Set;F0009;00021;vol_venda;21443;2074395,82;1186870,05;887525,77
Orçado;2021;Set;F0010;00001;vol_venda;12416;500488,96;370865,92;129623,04
Orçado;2021;Set;F0010;00002;vol_venda;192491;5605337,92;4069259,74;1536078,18
Orçado;2021;Set;F0010;00003;vol_venda;44051;7725223,87;5572892,01;2152331,86
Orçado;2021;Set;F0010;00004;vol_venda;51031;5298548,73;3980928,31;1317620,42
Orçado;2021;Set;F0010;00005;vol_venda;58011;26302767,51;22336555,44;3966212,07
Orçado;2021;Set;F0010;00006;vol_venda;21664;1314571,52;614607,68;699963,84
Orçado;2021;Set;F0010;00007;vol_venda;2473;1481079,7;855534,35;625545,35
Orçado;2021;Set;F0010;00008;vol_venda;5090;590796,3;318379,5;272416,8
Orçado;2021;Set;F0010;00009;vol_venda;2182;2070521,62;1200318,2;870203,42
Orçado;2021;Set;F0010;00010;vol_venda;106423;3405536;2245525,3;1160010,7
Orçado;2021;Set;F0010;00011;vol_venda;36347;10670388,79;7996340;2674048,79
Orçado;2021;Set;F0010;00012;vol_venda;15991;1158388,04;778441,88;379946,16
Orçado;2021;Set;F0010;00013;vol_venda;107441;6024216,87;4097799,74;1926417,13
Orçado;2021;Set;F0010;00014;vol_venda;9450;107824,5;75789;32035,5
Orçado;2021;Set;F0010;00015;vol_venda;35621;216219,47;81928,3;134291,17
Orçado;2021;Set;F0010;00016;vol_venda;29076;139855,56;66293,28;73562,28
Orçado;2021;Set;F0010;00017;vol_venda;14684;1695708,32;1237127;458581,32
Orçado;2021;Set;F0010;00018;vol_venda;17156;1711139,44;1193199,8;517939,64
Orçado;2021;Set;F0010;00019;vol_venda;65568;3224634,24;2298814,08;925820,16
Orçado;2021;Set;F0010;00020;vol_venda;21953;2925017,72;2048873,49;876144,23
Orçado;2021;Set;F0010;00021;vol_venda;37799;3656675,26;2092174,65;1564500,61
Orçado;2021;Out;F0001;00017;vol_venda;216992;25058236,16;18281576;6776660,16
Orçado;2021;Out;F0001;00018;vol_venda;110272;10998529,28;7669417,6;3329111,68
Orçado;2021;Out;F0001;00019;vol_venda;456778;22464342,04;16014636,68;6449705,36
Orçado;2021;Out;F0001;00020;vol_venda;227654;30332618,96;21246947,82;9085671,14
Orçado;2021;Out;F0001;00021;vol_venda;250670;24249815,8;13874584,5;10375231,3
Orçado;2021;Out;F0002;00001;vol_venda;15528;657230,364;463821,36;193409,004
Orçado;2021;Out;F0002;00002;vol_venda;28933;842528,96;611643,62;230885,34
Orçado;2021;Out;F0002;00003;vol_venda;118563;20792393,31;14999405,13;5792988,18
Orçado;2021;Out;F0002;00004;vol_venda;101889;10579134,87;7948360,89;2630773,98
Orçado;2021;Out;F0002;00005;vol_venda;189823;86067646,43;73089447,92;12978198,51
Orçado;2021;Out;F0002;00006;vol_venda;23783;1443152,44;674723,71;768428,73
Orçado;2021;Out;F0002;00007;vol_venda;10179;6096203,1;3521425,05;2574778,05
Orçado;2021;Out;F0002;00008;vol_venda;5439;631304,73;340209,45;291095,28
Orçado;2021;Out;F0002;00009;vol_venda;12811;12156486,01;7047331,1;5109154,91
Orçado;2021;Out;F0002;00010;vol_venda;155951;4990432;3290566,1;1699865,9
