Filial	Produto	Versão	Mês	Volume	Receita	Custo	Margem
F0004	00004	Realizado	ago	414,7	44995,92455	33644,77688	11351,14767
F0004	00004	Realizado	ago	1281,5	139045,7615	103968,6076	35077,15393
F0004	00004	Realizado	ago	1177	127707,266	95490,4808	32216,78515
F0004	00004	Realizado	ago	1453,1	157664,7648	117890,5842	39774,18055
F0004	00004	Realizado	ago	3082,2	334425,9432	250060,1189	84365,82429
F0004	00004	Realizado	ago	1281,5	139045,7615	103968,6076	35077,15393
F0004	00004	Realizado	ago	3323,1	360564,1593	269604,4322	90959,72705
F0004	00004	Realizado	ago	1503,7	163154,9837	121995,7825	41159,20122
F0004	00004	Realizado	ago	4636,5	503071,1458	376161,0996	126910,0462
F0004	00004	Realizado	ago	4260,3	462252,5617	345639,8431	116612,7186
F0004	00004	Realizado	ago	5262,4	570982,7666	426940,617	144042,1497
F0004	00004	Realizado	ago	11151,8	1209996,507	904749,9947	305246,512
F0004	00004	Realizado	ago	4636,5	503071,1458	376161,0996	126910,0462
F0004	00004	Realizado	ago	12029,6	1305239,87	975966,2598	329273,6097
F0004	00004	Realizado	dez	1696,2	184041,6861	137613,3845	46428,30159
F0004	00004	Realizado	dez	2008,6	217937,8202	162958,5214	54979,29877
F0004	00004	Realizado	dez	1177	127707,266	95490,4808	32216,78515
F0004	00004	Realizado	dez	657,8	71372,84583	53367,57712	18005,26871
F0004	00004	Realizado	dez	6140,2	666226,1295	498156,8821	168069,2474
F0004	00004	Realizado	dez	7267,7	788562,5291	589631,4081	198931,121
F0004	00004	Realizado	dez	4260,3	462252,5617	345639,8431	116612,7186
F0004	00004	Realizado	dez	2380,4	258278,9939	193122,8042	65156,18978
F0004	00004	Realizado	fev	1731,4	187860,9688	140469,1746	47391,79423
F0004	00004	Realizado	fev	1177	127707,266	95490,4808	32216,78515
F0004	00004	Realizado	fev	6265,6	679832,3242	508330,6342	171501,6899
F0004	00004	Realizado	fev	4260,3	462252,5617	345639,8431	116612,7186
F0004	00004	Realizado	jan	6163,3	668732,5338	500030,9943	168701,5394
F0004	00004	Realizado	jan	22303,6	2419993,013	1809499,989	610493,024
F0004	00004	Realizado	jul	900,9	97749,76712	73090,37736	24659,38976
F0004	00004	Realizado	jul	795,3	86291,91896	64523,00712	21768,91184
F0004	00004	Realizado	jul	484	52515,1374	39267,1136	13248,0238
F0004	00004	Realizado	jul	900,9	97749,76712	73090,37736	24659,38976
F0004	00004	Realizado	jul	2113,1	229276,3158	171436,6482	57839,66755
F0004	00004	Realizado	jul	1626,9	176522,4732	131991,0478	44531,42546
F0004	00004	Realizado	jul	414,7	44995,92455	33644,77688	11351,14767
F0004	00004	Realizado	jul	3359,4	364502,7946	272549,4658	91953,32883
F0004	00004	Realizado	jul	1870	202899,3945	151713,848	51185,5465
F0004	00004	Realizado	jul	1212,2	131526,5487	98346,27088	33180,27779
F0004	00004	Realizado	jul	3258,2	353522,3568	264339,0693	89183,28749
F0004	00004	Realizado	jul	2882	312703,7727	233817,8128	78885,9599
F0004	00004	Realizado	jul	1754,5	190367,3731	142343,2868	48024,08628
F0004	00004	Realizado	jul	3258,2	353522,3568	264339,0693	89183,28749
F0004	00004	Realizado	jul	7643,9	829381,1132	620152,6646	209228,4486
F0004	00004	Realizado	jul	5889,4	639013,7401	477809,3778	161204,3623
F0004	00004	Realizado	jul	1503,7	163154,9837	121995,7825	41159,20122
F0004	00004	Realizado	jul	12153,9	1318726,712	986050,7686	332675,9431
F0004	00004	Realizado	jul	6766,1	734137,7503	548936,3994	185201,3509
F0004	00004	Realizado	jul	4385,7	475858,7564	355813,5953	120045,1611
F0004	00004	Realizado	jun	969,1	105149,6274	78623,47064	26526,15675
F0004	00004	Realizado	jun	1626,9	176522,4732	131991,0478	44531,42546
F0004	00004	Realizado	jun	2043,8	221757,1029	165814,3115	55942,79141
F0004	00004	Realizado	jun	6613,2	717547,741	536531,5613	181016,1797
F0004	00004	Realizado	jun	1939,3	210418,6074	157336,1847	53082,42264
F0004	00004	Realizado	jun	864,6	93811,13181	70145,34384	23665,78797
F0004	00004	Realizado	jun	2389,2	259233,8146	193836,7517	65397,06294
F0004	00004	Realizado	jun	1315,6	142745,6917	106735,1542	36010,53742
F0004	00004	Realizado	jun	4535,3	492090,708	367950,7031	124140,0048
F0004	00004	Realizado	jun	727,1	78892,05869	58989,91384	19902,14485
F0004	00004	Realizado	jun	3509	380734,7462	284686,5736	96048,17255
F0004	00004	Realizado	jun	5889,4	639013,7401	477809,3778	161204,3623
F0004	00004	Realizado	jun	7393,1	802168,7238	599805,1602	202363,5635
F0004	00004	Realizado	jun	23932,7	2596754,192	1941669,524	655084,6678
F0004	00004	Realizado	jun	7016,9	761350,1397	569283,9038	192066,236
F0004	00004	Realizado	jun	3132,8	339916,1621	254165,3171	85750,84496
F0004	00004	Realizado	jun	8646	938111,3181	701453,4384	236657,8797
F0004	00004	Realizado	jun	4761,9	516677,3405	386334,8518	130342,4887
F0004	00004	Realizado	jun	16414,2	1780979,273	1331690,612	449288,6617
F0004	00004	Realizado	jun	2631,2	285491,3833	213470,3085	72021,07484
F0004	00004	Realizado	mai	173,8	18857,70843	14100,46352	4757,24491
F0004	00004	Realizado	mai	484	52515,1374	39267,1136	13248,0238
F0004	00004	Realizado	mai	1870	202899,3945	151713,848	51185,5465
F0004	00004	Realizado	mai	3496,9	379421,8677	283704,8958	95716,97196
F0004	00004	Realizado	mai	1489,4	161603,4001	120835,6178	40767,78233
F0004	00004	Realizado	mai	2803,9	304229,7392	227481,5286	76748,21061
F0004	00004	Realizado	mai	795,3	86291,91896	64523,00712	21768,91184
F0004	00004	Realizado	mai	1593,9	172941,8957	129313,7446	43628,15111
F0004	00004	Realizado	mai	345,4	37476,71169	28022,44016	9454,27153
F0004	00004	Realizado	mai	795,3	86291,91896	64523,00712	21768,91184
F0004	00004	Realizado	mai	627	68030,97345	50868,7608	17162,21265
F0004	00004	Realizado	mai	1754,5	190367,3731	142343,2868	48024,08628
F0004	00004	Realizado	mai	6766,1	734137,7503	548936,3994	185201,3509
F0004	00004	Realizado	mai	12655,5	1373151,49	1026745,777	346405,7132
F0004	00004	Realizado	mai	5387,8	584588,9613	437114,3691	147474,5922
F0004	00004	Realizado	mai	10149,7	1101266,302	823449,2209	277817,0809
F0004	00004	Realizado	mai	2882	312703,7727	233817,8128	78885,9599
F0004	00004	Realizado	mai	5764	625407,5454	467635,6256	157771,9198
F0004	00004	Realizado	mai	1252,9	135942,5943	101648,2782	34294,31616
F0004	00004	Realizado	mai	2882	312703,7727	233817,8128	78885,9599
F0004	00004	Realizado	mar	345,4	37476,71169	28022,44016	9454,27153
F0004	00004	Realizado	mar	1350,8	146564,9744	109590,9443	36974,03006
F0004	00004	Realizado	mar	3290,1	356983,5817	266927,129	90056,4527
F0004	00004	Realizado	mar	2076,8	225337,6805	168491,6147	56846,06576
F0004	00004	Realizado	mar	2284,7	247895,319	185358,6249	62536,69417
F0004	00004	Realizado	mar	4328,5	469652,422	351172,9364	118479,4856
F0004	00004	Realizado	mar	1177	127707,266	95490,4808	32216,78515
F0004	00004	Realizado	mar	1246,3	135226,4788	101112,8175	34113,66129
F0004	00004	Realizado	mar	1252,9	135942,5943	101648,2782	34294,31616
F0004	00004	Realizado	mar	4887,3	530283,5352	396508,6039	133774,9312
F0004	00004	Realizado	mar	11904,2	1291633,675	965792,5077	325841,1672
F0004	00004	Realizado	mar	7518,5	815774,9185	609978,9124	205796,0061
F0004	00004	Realizado	mar	8269,8	897292,734	670932,1819	226360,5521
F0004	00004	Realizado	mar	15662,9	1699461,458	1270737,342	428724,1157
F0004	00004	Realizado	mar	4260,3	462252,5617	345639,8431	116612,7186
F0004	00004	Realizado	mar	4511,1	489464,9511	365987,3474	123477,6036
F0004	00004	Realizado	nov	1107,7	120188,0531	89868,14408	30319,90902
F0004	00004	Realizado	nov	693	75192,12855	56223,3672	18968,76135
F0004	00004	Realizado	nov	1972,3	213999,1849	160013,4879	53985,69699
F0004	00004	Realizado	nov	969,1	105149,6274	78623,47064	26526,15675
F0004	00004	Realizado	nov	1003,2	108849,5575	81390,01728	27459,54024
F0004	00004	Realizado	nov	4009,5	435040,1723	325292,3388	109747,8335
F0004	00004	Realizado	nov	2505,8	271885,1886	203296,5563	68588,63231
F0004	00004	Realizado	nov	7142,3	774956,3344	579457,6559	195498,6785
F0004	00004	Realizado	nov	3509	380734,7462	284686,5736	96048,17255
F0004	00004	Realizado	nov	3633,3	394221,5883	294771,0823	99450,50594
F0004	00004	Realizado	out	693	75192,12855	56223,3672	18968,76135
F0004	00004	Realizado	out	623,7	67672,9157	50601,03048	17071,88522
F0004	00004	Realizado	out	1177	127707,266	95490,4808	32216,78515
F0004	00004	Realizado	out	795,3	86291,91896	64523,00712	21768,91184
F0004	00004	Realizado	out	7825,4	849074,2897	634877,8322	214196,4575
F0004	00004	Realizado	out	5401	586021,1924	438185,2904	147835,902
F0004	00004	Realizado	out	3911,6	424417,7923	317349,6726	107068,1196
F0004	00004	Realizado	out	9834	1067012,11	797836,3536	269175,7563
F0004	00004	Realizado	out	1731,4	187860,9688	140469,1746	47391,79423
F0004	00004	Realizado	out	2215,4	240376,1062	179736,2882	60639,81803
F0004	00004	Realizado	out	727,1	78892,05869	58989,91384	19902,14485
F0004	00004	Realizado	out	588,5	63853,63298	47745,2404	16108,39258
F0004	00004	Realizado	out	727,1	78892,05869	58989,91384	19902,14485
F0004	00004	Realizado	out	519,2	56334,42012	42122,90368	14211,51644
F0004	00004	Realizado	out	2505,8	271885,1886	203296,5563	68588,63231
F0004	00004	Realizado	out	2255	244672,7993	182949,052	61723,74725
F0004	00004	Realizado	out	4260,3	462252,5617	345639,8431	116612,7186
F0004	00004	Realizado	out	2882	312703,7727	233817,8128	78885,9599
F0004	00004	Realizado	out	28318,4	3072612,948	2297483,119	775129,8289
F0004	00004	Realizado	out	19547	2120895,435	1585855,929	535039,5067
F0004	00004	Realizado	out	14159,2	1536306,474	1148741,56	387564,9144
F0004	00004	Realizado	out	35586,1	3861175,477	2887114,527	974060,9499
F0004	00004	Realizado	out	6265,6	679832,3242	508330,6342	171501,6899
F0004	00004	Realizado	out	8019	870080,3447	650584,6776	219495,6671
F0004	00004	Realizado	out	2631,2	285491,3833	213470,3085	72021,07484
F0004	00004	Realizado	out	2130,7	231185,9571	172864,5433	58321,41387
F0004	00004	Realizado	out	2631,2	285491,3833	213470,3085	72021,07484
F0004	00004	Realizado	out	1879,9	203973,5678	152517,039	51456,52881
F0004	00004	Realizado	set	1350,8	146564,9744	109590,9443	36974,03006
F0004	00004	Realizado	set	554,4	60153,70284	44978,69376	15175,00908
F0004	00004	Realizado	set	795,3	86291,91896	64523,00712	21768,91184
F0004	00004	Realizado	set	1177	127707,266	95490,4808	32216,78515
F0004	00004	Realizado	set	6129,2	665032,6036	497264,4477	167768,1559
F0004	00004	Realizado	set	1142,9	124007,3358	92723,93416	31283,40166
F0004	00004	Realizado	set	1003,2	108849,5575	81390,01728	27459,54024
F0004	00004	Realizado	set	4887,3	530283,5352	396508,6039	133774,9312
F0004	00004	Realizado	set	2005,3	217579,7625	162690,7911	54888,97134
F0004	00004	Realizado	set	2882	312703,7727	233817,8128	78885,9599
F0004	00004	Realizado	set	4260,3	462252,5617	345639,8431	116612,7186
F0004	00004	Realizado	set	22178,2	2406386,819	1799326,237	607060,5815
F0004	00004	Realizado	set	4134,9	448646,367	335466,091	113180,2761
F0004	00004	Realizado	set	3633,3	394221,5883	294771,0823	99450,50594
F0005	00004	Realizado	abr	561	60869,81835	45514,1544	15355,66395
F0005	00004	Realizado	abr	335,5	36402,53843	27219,2492	9183,289225
F0005	00004	Realizado	abr	1250,7	135703,8891	101469,7913	34234,09787
F0005	00004	Realizado	abr	880	95482,068	71394,752	24087,316
F0005	00004	Realizado	abr	289,3	31389,72986	23471,02472	7918,705135
F0005	00004	Realizado	abr	704	76385,6544	57115,8016	19269,8528
F0005	00004	Realizado	abr	303,6	32941,31346	24631,18944	8310,12402
F0005	00004	Realizado	abr	1137,4	123410,5729	92277,71696	31132,85593
F0005	00004	Realizado	abr	96,8	10503,02748	7853,42272	2649,60476
F0005	00004	Realizado	abr	2115,3	229515,021	171615,1351	57899,88584
F0005	00004	Realizado	abr	1269,4	137732,8831	102986,9298	34745,95333
F0005	00004	Realizado	abr	4714,6	511545,1793	382497,3838	129047,7955
F0005	00004	Realizado	abr	3324,2	360683,5119	269693,6757	90989,83619
F0005	00004	Realizado	abr	1087,9	118039,7066	88261,76216	29777,94441
F0005	00004	Realizado	abr	2659,8	288594,5505	215790,6379	72803,91261
F0005	00004	Realizado	abr	1148,4	124604,0987	93170,15136	31433,94738
F0005	00004	Realizado	abr	4291,1	465594,4341	348138,6594	117455,7746
F0005	00004	Realizado	abr	363	39386,35305	29450,3352	9936,01785
F0005	00004	Realizado	ago	335,5	36402,53843	27219,2492	9183,289225
F0005	00004	Realizado	ago	368,5	39983,11598	29896,5524	10086,56358
F0005	00004	Realizado	ago	240,9	26138,21612	19544,31336	6593,902755
F0005	00004	Realizado	ago	335,5	36402,53843	27219,2492	9183,289225
F0005	00004	Realizado	ago	433,4	47024,91849	35161,91536	11863,00313
F0005	00004	Realizado	ago	1105,5	119949,3479	89689,6572	30259,69073
F0005	00004	Realizado	ago	320,1	34731,60224	25969,84104	8761,761195
F0005	00004	Realizado	ago	272,8	29599,44108	22132,37312	7467,06796
F0005	00004	Realizado	ago	257,4	27928,50489	20882,96496	7045,53993
F0005	00004	Realizado	ago	592,9	64331,04332	48102,21416	16228,82916
F0005	00004	Realizado	ago	817,3	88678,97066	66307,87592	22371,09474
F0005	00004	Realizado	ago	674,3	73163,13461	54706,22872	18456,90589
F0005	00004	Realizado	ago	688,6	74714,71821	55866,39344	18848,32477
F0005	00004	Realizado	ago	303,6	32941,31346	24631,18944	8310,12402
F0005	00004	Realizado	ago	576,4	62540,75454	46763,56256	15777,19198
F0005	00004	Realizado	ago	1269,4	137732,8831	102986,9298	34745,95333
F0005	00004	Realizado	ago	1390,4	150861,6674	112803,7082	38057,95928
F0005	00004	Realizado	ago	906,4	98346,53004	73536,59456	24809,93548
F0005	00004	Realizado	ago	1269,4	137732,8831	102986,9298	34745,95333
F0005	00004	Realizado	ago	1632,4	177119,2361	132437,265	44681,97118
F0005	00004	Realizado	ago	4171,2	452585,0023	338411,1245	114173,8778
F0005	00004	Realizado	ago	1208,9	131168,4909	98078,54056	33089,95036
F0005	00004	Realizado	ago	1027,4	111475,3144	83353,37296	28121,94143
F0005	00004	Realizado	ago	966,9	104910,9222	78444,98376	26465,93846
F0005	00004	Realizado	ago	2236,3	242643,8053	181431,9135	61211,89179
F0005	00004	Realizado	ago	3082,2	334425,9432	250060,1189	84365,82429
F0005	00004	Realizado	ago	2538,8	275465,7662	205973,8595	69491,90666
F0005	00004	Realizado	ago	2599,3	282030,1584	210882,2487	71147,90964
F0005	00004	Realizado	ago	1148,4	124604,0987	93170,15136	31433,94738
F0005	00004	Realizado	ago	2175,8	236079,4131	176523,5243	59555,88881
F0005	00004	Realizado	dez	1026,3	111355,9618	83264,12952	28091,83229
F0005	00004	Realizado	dez	335,5	36402,53843	27219,2492	9183,289225
F0005	00004	Realizado	dez	272,8	29599,44108	22132,37312	7467,06796
F0005	00004	Realizado	dez	176	19096,4136	14278,9504	4817,4632
F0005	00004	Realizado	dez	400,4	43444,34094	32484,61216	10959,72878
F0005	00004	Realizado	dez	400,4	43444,34094	32484,61216	10959,72878
F0005	00004	Realizado	dez	303,6	32941,31346	24631,18944	8310,12402
F0005	00004	Realizado	dez	207,9	22557,63857	16867,01016	5690,628405
F0005	00004	Realizado	dez	3868,7	419763,0414	313869,1785	105893,863
F0005	00004	Realizado	dez	1269,4	137732,8831	102986,9298	34745,95333
F0005	00004	Realizado	dez	1027,4	111475,3144	83353,37296	28121,94143
F0005	00004	Realizado	dez	664,4	72088,96134	53903,03776	18185,92358
F0005	00004	Realizado	dez	1511,4	163990,4518	122620,4866	41369,96523
F0005	00004	Realizado	dez	1511,4	163990,4518	122620,4866	41369,96523
F0005	00004	Realizado	dez	1148,4	124604,0987	93170,15136	31433,94738
F0005	00004	Realizado	dez	785,4	85217,74569	63719,81616	21497,92953
F0005	00004	Realizado	fev	688,6	74714,71821	55866,39344	18848,32477
F0005	00004	Realizado	fev	289,3	31389,72986	23471,02472	7918,705135
F0005	00004	Realizado	fev	320,1	34731,60224	25969,84104	8761,761195
F0005	00004	Realizado	fev	1762,2	191202,8412	142967,9909	48234,85029
F0005	00004	Realizado	fev	64,9	7041,802515	5265,36296	1776,439555
F0005	00004	Realizado	fev	1857,9	201586,5161	150732,1702	50854,34591
F0005	00004	Realizado	fev	144,1	15635,18864	11690,89064	3944,297995
F0005	00004	Realizado	fev	2599,3	282030,1584	210882,2487	71147,90964
F0005	00004	Realizado	fev	1087,9	118039,7066	88261,76216	29777,94441
F0005	00004	Realizado	fev	1208,9	131168,4909	98078,54056	33089,95036
F0005	00004	Realizado	fev	6648,4	721367,0237	539387,3514	181979,6724
F0005	00004	Realizado	fev	242	26257,5687	19633,5568	6624,0119
F0005	00004	Realizado	fev	7011,4	760753,3768	568837,6866	191915,6902
F0005	00004	Realizado	fev	544,5	59079,52958	44175,5028	14904,02678
F0005	00004	Realizado	jan	81,4	8832,09129	6604,01456	2228,07673
F0005	00004	Realizado	jan	448,8	48695,85468	36411,32352	12284,53116
F0005	00004	Realizado	jan	592,9	64331,04332	48102,21416	16228,82916
F0005	00004	Realizado	jan	240,9	26138,21612	19544,31336	6593,902755
F0005	00004	Realizado	jan	768,9	83427,45692	62381,16456	21046,29236
F0005	00004	Realizado	jan	1922,8	208628,3186	155997,5331	52630,78546
F0005	00004	Realizado	jan	1554,3	168645,2026	126100,9807	42544,22189
F0005	00004	Realizado	jan	785,4	85217,74569	63719,81616	21497,92953
F0005	00004	Realizado	jan	302,5	32821,96088	24541,946	8280,014875
F0005	00004	Realizado	jan	1692,9	183683,6283	137345,6542	46337,97416
F0005	00004	Realizado	jan	2236,3	242643,8053	181431,9135	61211,89179
F0005	00004	Realizado	jan	906,4	98346,53004	73536,59456	24809,93548
F0005	00004	Realizado	jan	2901,8	314852,1192	235424,1947	79427,92451
F0005	00004	Realizado	jan	7253,4	787010,9455	588471,2434	198539,7021
F0005	00004	Realizado	jan	5863	636149,2781	475667,5352	160481,7429
F0005	00004	Realizado	jan	2962,3	321416,5114	240332,5839	81083,92749
F0005	00004	Realizado	jul	257,4	27928,50489	20882,96496	7045,53993
F0005	00004	Realizado	jul	624,8	67792,26828	50690,27392	17101,99436
F0005	00004	Realizado	jul	433,4	47024,91849	35161,91536	11863,00313
F0005	00004	Realizado	jul	641,3	69582,55706	52028,92552	17553,63154
F0005	00004	Realizado	jul	576,4	62540,75454	46763,56256	15777,19198
F0005	00004	Realizado	jul	64,9	7041,802515	5265,36296	1776,439555
F0005	00004	Realizado	jul	159,5	17306,12483	12940,2988	4365,826025
F0005	00004	Realizado	jul	929,5	100852,9343	75410,7068	25442,22753
F0005	00004	Realizado	jul	207,9	22557,63857	16867,01016	5690,628405
F0005	00004	Realizado	jul	688,6	74714,71821	55866,39344	18848,32477
F0005	00004	Realizado	jul	801,9	87008,03447	65058,46776	21949,56671
F0005	00004	Realizado	jul	496,1	53828,01584	40248,79144	13579,2244
F0005	00004	Realizado	jul	865,7	93930,4844	70234,58728	23695,89712
F0005	00004	Realizado	jul	512,6	55618,30461	41587,44304	14030,86157
F0005	00004	Realizado	jul	966,9	104910,9222	78444,98376	26465,93846
F0005	00004	Realizado	jul	2357,3	255772,5897	191248,6919	64523,89774
F0005	00004	Realizado	jul	1632,4	177119,2361	132437,265	44681,97118
F0005	00004	Realizado	jul	2417,8	262336,9818	196157,0811	66179,90071
F0005	00004	Realizado	jul	2175,8	236079,4131	176523,5243	59555,88881
F0005	00004	Realizado	jul	242	26257,5687	19633,5568	6624,0119
F0005	00004	Realizado	jul	603,9	65524,56917	48994,64856	16529,92061
F0005	00004	Realizado	jul	3505,7	380376,6884	284418,8433	95957,84512
F0005	00004	Realizado	jul	785,4	85217,74569	63719,81616	21497,92953
F0005	00004	Realizado	jul	2599,3	282030,1584	210882,2487	71147,90964
F0005	00004	Realizado	jul	3021,7	327861,551	245151,7297	82709,82132
F0005	00004	Realizado	jul	1873,3	203257,4523	151981,5783	51275,87394
F0005	00004	Realizado	jul	3263,7	354119,1197	264785,2865	89333,83322
F0005	00004	Realizado	jul	1933,8	209821,8444	156889,9675	52931,87691
F0005	00004	Realizado	jun	641,3	69582,55706	52028,92552	17553,63154
F0005	00004	Realizado	jun	127,6	13844,89986	10352,23904	3492,66082
F0005	00004	Realizado	jun	657,8	71372,84583	53367,57712	18005,26871
F0005	00004	Realizado	jun	481,8	52276,43223	39088,62672	13187,80551
F0005	00004	Realizado	jun	320,1	34731,60224	25969,84104	8761,761195
F0005	00004	Realizado	jun	561	60869,81835	45514,1544	15355,66395
F0005	00004	Realizado	jun	1169,3	126871,7979	94865,77672	32006,02114
