Filial	Produto	Versão	Mês	Volume
F0010	00008	Orçado	out	409
F0010	00008	Orçado	out	1386
F0010	00008	Orçado	out	32
F0010	00008	Orçado	out	346
F0010	00008	Orçado	out	661
F0010	00008	Orçado	out	188
F0010	00008	Orçado	out	567
F0010	00008	Orçado	out	188
F0010	00008	Orçado	out	6037
F0010	00008	Orçado	out	1481
F0010	00008	Orçado	out	5012
F0010	00008	Orçado	out	114
F0010	00008	Orçado	out	1253
F0010	00008	Orçado	out	2392
F0010	00008	Orçado	out	683
F0010	00008	Orçado	out	2050
F0010	00008	Orçado	out	683
F0010	00008	Orçado	set	126
F0010	00008	Orçado	set	284
F0010	00008	Orçado	set	32
F0010	00008	Orçado	set	221
F0010	00008	Orçado	set	314
F0010	00008	Orçado	set	126
F0010	00008	Orçado	set	456
F0010	00008	Orçado	set	1025
F0010	00008	Orçado	set	114
F0010	00008	Orçado	set	797
F0010	00008	Orçado	set	1139
F0010	00008	Orçado	set	456
F0002	00009	Orçado	abr	88
F0002	00009	Orçado	abr	88
F0002	00009	Orçado	abr	420
F0002	00009	Orçado	abr	243
F0002	00009	Orçado	abr	243
F0002	00009	Orçado	abr	509
F0002	00009	Orçado	abr	199
F0002	00009	Orçado	abr	263
F0002	00009	Orçado	abr	263
F0002	00009	Orçado	abr	1247
F0002	00009	Orçado	abr	722
F0002	00009	Orçado	abr	722
F0002	00009	Orçado	abr	1510
F0002	00009	Orçado	abr	591
F0002	00009	Orçado	ago	111
F0002	00009	Orçado	ago	199
F0002	00009	Orçado	ago	66
F0002	00009	Orçado	ago	199
F0002	00009	Orçado	ago	22
F0002	00009	Orçado	ago	328
F0002	00009	Orçado	ago	591
F0002	00009	Orçado	ago	197
F0002	00009	Orçado	ago	591
F0002	00009	Orçado	ago	66
F0002	00009	Orçado	dez	310
F0002	00009	Orçado	dez	66
F0002	00009	Orçado	dez	243
F0002	00009	Orçado	dez	88
F0002	00009	Orçado	dez	265
F0002	00009	Orçado	dez	531
F0002	00009	Orçado	dez	88
F0002	00009	Orçado	dez	66
F0002	00009	Orçado	dez	177
F0002	00009	Orçado	dez	288
F0002	00009	Orçado	dez	919
F0002	00009	Orçado	dez	197
F0002	00009	Orçado	dez	722
F0002	00009	Orçado	dez	263
F0002	00009	Orçado	dez	788
F0002	00009	Orçado	dez	1575
F0002	00009	Orçado	dez	263
F0002	00009	Orçado	dez	197
F0002	00009	Orçado	dez	525
F0002	00009	Orçado	dez	853
F0002	00009	Orçado	fev	111
F0002	00009	Orçado	fev	774
F0002	00009	Orçado	fev	328
F0002	00009	Orçado	fev	2297
F0002	00009	Orçado	jan	243
F0002	00009	Orçado	jan	929
F0002	00009	Orçado	jan	420
F0002	00009	Orçado	jan	722
F0002	00009	Orçado	jan	2757
F0002	00009	Orçado	jan	1247
F0002	00009	Orçado	jul	66
F0002	00009	Orçado	jul	44
F0002	00009	Orçado	jul	155
F0002	00009	Orçado	jul	199
F0002	00009	Orçado	jul	133
F0002	00009	Orçado	jul	155
F0002	00009	Orçado	jul	44
F0002	00009	Orçado	jul	199
F0002	00009	Orçado	jul	22
F0002	00009	Orçado	jul	197
F0002	00009	Orçado	jul	131
F0002	00009	Orçado	jul	459
F0002	00009	Orçado	jul	591
F0002	00009	Orçado	jul	394
F0002	00009	Orçado	jul	459
F0002	00009	Orçado	jul	131
F0002	00009	Orçado	jul	591
F0002	00009	Orçado	jul	66
F0002	00009	Orçado	jun	44
F0002	00009	Orçado	jun	243
F0002	00009	Orçado	jun	420
F0002	00009	Orçado	jun	265
F0002	00009	Orçado	jun	88
F0002	00009	Orçado	jun	509
F0002	00009	Orçado	jun	199
F0002	00009	Orçado	jun	66
F0002	00009	Orçado	jun	131
F0002	00009	Orçado	jun	722
F0002	00009	Orçado	jun	1247
F0002	00009	Orçado	jun	788
F0002	00009	Orçado	jun	263
F0002	00009	Orçado	jun	1510
F0002	00009	Orçado	jun	591
F0002	00009	Orçado	jun	197
F0002	00009	Orçado	mai	66
F0002	00009	Orçado	mai	221
F0002	00009	Orçado	mai	199
F0002	00009	Orçado	mai	88
F0002	00009	Orçado	mai	44
F0002	00009	Orçado	mai	155
F0002	00009	Orçado	mai	197
F0002	00009	Orçado	mai	656
F0002	00009	Orçado	mai	591
F0002	00009	Orçado	mai	263
F0002	00009	Orçado	mai	131
F0002	00009	Orçado	mai	459
F0002	00009	Orçado	mar	88
F0002	00009	Orçado	mar	66
F0002	00009	Orçado	mar	531
F0002	00009	Orçado	mar	354
F0002	00009	Orçado	mar	22
F0002	00009	Orçado	mar	263
F0002	00009	Orçado	mar	197
F0002	00009	Orçado	mar	1575
F0002	00009	Orçado	mar	1050
F0002	00009	Orçado	mar	66
F0002	00009	Orçado	nov	22
F0002	00009	Orçado	nov	177
F0002	00009	Orçado	nov	155
F0002	00009	Orçado	nov	88
F0002	00009	Orçado	nov	442
F0002	00009	Orçado	nov	66
F0002	00009	Orçado	nov	66
F0002	00009	Orçado	nov	525
F0002	00009	Orçado	nov	459
F0002	00009	Orçado	nov	263
F0002	00009	Orçado	nov	1313
F0002	00009	Orçado	nov	197
F0002	00009	Orçado	out	44
F0002	00009	Orçado	out	66
F0002	00009	Orçado	out	133
F0002	00009	Orçado	out	243
F0002	00009	Orçado	out	177
F0002	00009	Orçado	out	177
F0002	00009	Orçado	out	243
F0002	00009	Orçado	out	155
F0002	00009	Orçado	out	44
F0002	00009	Orçado	out	442
F0002	00009	Orçado	out	177
F0002	00009	Orçado	out	177
F0002	00009	Orçado	out	487
F0002	00009	Orçado	out	664
F0002	00009	Orçado	out	131
F0002	00009	Orçado	out	197
F0002	00009	Orçado	out	394
F0002	00009	Orçado	out	722
F0002	00009	Orçado	out	525
F0002	00009	Orçado	out	525
F0002	00009	Orçado	out	722
F0002	00009	Orçado	out	459
F0002	00009	Orçado	out	131
F0002	00009	Orçado	out	1313
F0002	00009	Orçado	out	525
F0002	00009	Orçado	out	525
F0002	00009	Orçado	out	1444
F0002	00009	Orçado	out	1969
F0002	00009	Orçado	set	487
F0002	00009	Orçado	set	155
F0002	00009	Orçado	set	487
F0002	00009	Orçado	set	221
F0002	00009	Orçado	set	221
F0002	00009	Orçado	set	44
F0002	00009	Orçado	set	376
F0002	00009	Orçado	set	88
F0002	00009	Orçado	set	44
F0002	00009	Orçado	set	354
F0002	00009	Orçado	set	1444
F0002	00009	Orçado	set	459
F0002	00009	Orçado	set	1444
F0002	00009	Orçado	set	656
F0002	00009	Orçado	set	656
F0002	00009	Orçado	set	131
F0002	00009	Orçado	set	1116
F0002	00009	Orçado	set	263
F0002	00009	Orçado	set	131
F0002	00009	Orçado	set	1050
F0003	00009	Orçado	abr	3479
F0003	00009	Orçado	abr	656
F0003	00009	Orçado	abr	131
F0003	00009	Orçado	abr	4267
F0003	00009	Orçado	abr	4135
F0003	00009	Orçado	abr	788
F0003	00009	Orçado	abr	66
F0003	00009	Orçado	abr	131
F0003	00009	Orçado	abr	9585
F0003	00009	Orçado	abr	1808
F0003	00009	Orçado	abr	362
F0003	00009	Orçado	abr	11755
F0003	00009	Orçado	abr	11393
F0003	00009	Orçado	abr	2170
F0003	00009	Orçado	abr	181
F0003	00009	Orçado	abr	362
F0003	00009	Orçado	ago	394
F0003	00009	Orçado	ago	394
F0003	00009	Orçado	ago	197
F0003	00009	Orçado	ago	1085
F0003	00009	Orçado	ago	1085
F0003	00009	Orçado	ago	543
F0003	00009	Orçado	dez	525
F0003	00009	Orçado	dez	263
F0003	00009	Orçado	dez	1378
F0003	00009	Orçado	dez	2757
F0003	00009	Orçado	dez	1447
F0003	00009	Orçado	dez	723
F0003	00009	Orçado	dez	3798
F0003	00009	Orçado	dez	7595
F0003	00009	Orçado	fev	394
F0003	00009	Orçado	fev	788
F0003	00009	Orçado	fev	459
F0003	00009	Orçado	fev	1085
F0003	00009	Orçado	fev	2170
F0003	00009	Orçado	fev	1266
F0003	00009	Orçado	jan	459
F0003	00009	Orçado	jan	66
F0003	00009	Orçado	jan	2035
F0003	00009	Orçado	jan	394
F0003	00009	Orçado	jan	459
F0003	00009	Orçado	jan	525
F0003	00009	Orçado	jan	1266
F0003	00009	Orçado	jan	181
F0003	00009	Orçado	jan	5606
F0003	00009	Orçado	jan	1085
F0003	00009	Orçado	jan	1266
F0003	00009	Orçado	jan	1447
F0003	00009	Orçado	jul	66
F0003	00009	Orçado	jul	328
F0003	00009	Orçado	jul	131
F0003	00009	Orçado	jul	328
F0003	00009	Orçado	jul	181
F0003	00009	Orçado	jul	904
F0003	00009	Orçado	jul	362
F0003	00009	Orçado	jul	904
F0003	00009	Orçado	jun	788
F0003	00009	Orçado	jun	919
F0003	00009	Orçado	jun	656
F0003	00009	Orçado	jun	2626
F0003	00009	Orçado	jun	131
F0003	00009	Orçado	jun	394
F0003	00009	Orçado	jun	853
F0003	00009	Orçado	jun	2170
F0003	00009	Orçado	jun	2532
F0003	00009	Orçado	jun	1808
F0003	00009	Orçado	jun	7234
F0003	00009	Orçado	jun	362
F0003	00009	Orçado	jun	1085
F0003	00009	Orçado	jun	2351
F0003	00009	Orçado	mai	459
F0003	00009	Orçado	mai	1116
F0003	00009	Orçado	mai	1378
F0003	00009	Orçado	mai	1182
F0003	00009	Orçado	mai	1266
F0003	00009	Orçado	mai	3074
F0003	00009	Orçado	mai	3798
F0003	00009	Orçado	mai	3255
F0003	00009	Orçado	mar	525
F0003	00009	Orçado	mar	1182
F0003	00009	Orçado	mar	919
F0003	00009	Orçado	mar	591
F0003	00009	Orçado	mar	919
F0003	00009	Orçado	mar	1510
F0003	00009	Orçado	mar	1447
F0003	00009	Orçado	mar	3255
F0003	00009	Orçado	mar	2532
F0003	00009	Orçado	mar	1628
F0003	00009	Orçado	mar	2532
F0003	00009	Orçado	mar	4159
F0003	00009	Orçado	nov	919
F0003	00009	Orçado	nov	656
F0003	00009	Orçado	nov	525
F0003	00009	Orçado	nov	2532
F0003	00009	Orçado	nov	1808
F0003	00009	Orçado	nov	1447
F0003	00009	Orçado	out	394
F0003	00009	Orçado	out	525
F0003	00009	Orçado	out	1313
F0003	00009	Orçado	out	788
F0003	00009	Orçado	out	459
F0003	00009	Orçado	out	263
F0003	00009	Orçado	out	197
F0003	00009	Orçado	out	394
F0003	00009	Orçado	out	656
F0003	00009	Orçado	out	1085
F0003	00009	Orçado	out	1447
F0003	00009	Orçado	out	3617
F0003	00009	Orçado	out	2170
F0003	00009	Orçado	out	1266
F0003	00009	Orçado	out	723
F0003	00009	Orçado	out	543
F0003	00009	Orçado	out	1085
F0003	00009	Orçado	out	1808
F0003	00009	Orçado	set	66
F0003	00009	Orçado	set	1969
F0003	00009	Orçado	set	3348
F0003	00009	Orçado	set	722
F0003	00009	Orçado	set	1772
F0003	00009	Orçado	set	197
F0003	00009	Orçado	set	181
F0003	00009	Orçado	set	5425
F0003	00009	Orçado	set	9223
F0003	00009	Orçado	set	1989
F0003	00009	Orçado	set	4883
F0003	00009	Orçado	set	543
F0004	00009	Orçado	abr	158
F0004	00009	Orçado	abr	786
F0004	00009	Orçado	abr	158
F0004	00009	Orçado	abr	567
F0004	00009	Orçado	abr	314
F0004	00009	Orçado	abr	570
F0004	00009	Orçado	abr	2848
F0004	00009	Orçado	abr	570
F0004	00009	Orçado	abr	2050
F0004	00009	Orçado	abr	1139
F0004	00009	Orçado	ago	95
F0004	00009	Orçado	ago	342
F0004	00009	Orçado	dez	1291
F0004	00009	Orçado	dez	4670
F0004	00009	Orçado	jul	158
F0004	00009	Orçado	jul	32
F0004	00009	Orçado	jul	32
F0004	00009	Orçado	jul	570
F0004	00009	Orçado	jul	114
F0004	00009	Orçado	jul	114
F0004	00009	Orçado	jun	251
F0004	00009	Orçado	jun	63
F0004	00009	Orçado	jun	95
F0004	00009	Orçado	jun	32
F0004	00009	Orçado	jun	63
F0004	00009	Orçado	jun	63
F0004	00009	Orçado	jun	911
F0004	00009	Orçado	jun	228
F0004	00009	Orçado	jun	342
F0004	00009	Orçado	jun	114
F0004	00009	Orçado	jun	228
F0004	00009	Orçado	jun	228
F0004	00009	Orçado	mai	95
F0004	00009	Orçado	mai	95
F0004	00009	Orçado	mai	188
F0004	00009	Orçado	mai	63
F0004	00009	Orçado	mai	342
F0004	00009	Orçado	mai	342
F0004	00009	Orçado	mai	683
F0004	00009	Orçado	mai	228
F0004	00009	Orçado	mar	284
F0004	00009	Orçado	mar	346
F0004	00009	Orçado	mar	1025
F0004	00009	Orçado	mar	1253
F0004	00009	Orçado	out	63
F0004	00009	Orçado	out	32
F0004	00009	Orçado	out	1291
F0004	00009	Orçado	out	221
F0004	00009	Orçado	out	661
F0004	00009	Orçado	out	32
F0004	00009	Orçado	out	63
F0004	00009	Orçado	out	63
F0004	00009	Orçado	out	284
F0004	00009	Orçado	out	228
F0004	00009	Orçado	out	114
F0004	00009	Orçado	out	4670
F0004	00009	Orçado	out	797
F0004	00009	Orçado	out	2392
F0004	00009	Orçado	out	114
F0004	00009	Orçado	out	228
F0004	00009	Orçado	out	228
F0004	00009	Orçado	out	1025
F0004	00009	Orçado	set	32
F0004	00009	Orçado	set	32
F0004	00009	Orçado	set	188
F0004	00009	Orçado	set	95
F0004	00009	Orçado	set	126
F0004	00009	Orçado	set	114
F0004	00009	Orçado	set	114
F0004	00009	Orçado	set	683
F0004	00009	Orçado	set	342
F0004	00009	Orçado	set	456
F0005	00009	Orçado	abr	495
F0005	00009	Orçado	abr	101
F0005	00009	Orçado	abr	74
F0005	00009	Orçado	abr	175
F0005	00009	Orçado	abr	101
F0005	00009	Orçado	abr	59
F0005	00009	Orçado	abr	131
F0005	00009	Orçado	abr	59
F0005	00009	Orçado	abr	160
F0005	00009	Orçado	abr	1868
F0005	00009	Orçado	abr	385
F0005	00009	Orçado	abr	275
F0005	00009	Orçado	abr	659
F0005	00009	Orçado	abr	385
F0005	00009	Orçado	abr	220
F0005	00009	Orçado	abr	495
F0005	00009	Orçado	abr	220
F0005	00009	Orçado	abr	604
F0005	00009	Orçado	ago	88
F0005	00009	Orçado	ago	15
F0005	00009	Orçado	ago	88
F0005	00009	Orçado	ago	330
F0005	00009	Orçado	ago	55
F0005	00009	Orçado	ago	330
F0005	00009	Orçado	dez	74
F0005	00009	Orçado	dez	15
F0005	00009	Orçado	dez	59
F0005	00009	Orçado	dez	275
F0005	00009	Orçado	dez	55
F0005	00009	Orçado	dez	220
F0005	00009	Orçado	fev	44
F0005	00009	Orçado	fev	59
F0005	00009	Orçado	fev	165
F0005	00009	Orçado	fev	220
F0005	00009	Orçado	jan	59
F0005	00009	Orçado	jan	219
F0005	00009	Orçado	jan	220
F0005	00009	Orçado	jan	824
F0005	00009	Orçado	jul	15
F0005	00009	Orçado	jul	145
F0005	00009	Orçado	jul	59
F0005	00009	Orçado	jul	116
F0005	00009	Orçado	jul	15
F0005	00009	Orçado	jul	44
F0005	00009	Orçado	jul	234
F0005	00009	Orçado	jul	131
F0005	00009	Orçado	jul	74
F0005	00009	Orçado	jul	55
F0005	00009	Orçado	jul	549
F0005	00009	Orçado	jul	220
F0005	00009	Orçado	jul	440
F0005	00009	Orçado	jul	55
F0005	00009	Orçado	jul	165
F0005	00009	Orçado	jul	879
F0005	00009	Orçado	jul	495
F0005	00009	Orçado	jul	275
F0005	00009	Orçado	jun	15
F0005	00009	Orçado	jun	44
F0005	00009	Orçado	jun	116
F0005	00009	Orçado	jun	204
F0005	00009	Orçado	jun	44
F0005	00009	Orçado	jun	291
F0005	00009	Orçado	jun	131
F0005	00009	Orçado	jun	44
F0005	00009	Orçado	jun	55
F0005	00009	Orçado	jun	165
F0005	00009	Orçado	jun	440
F0005	00009	Orçado	jun	769
F0005	00009	Orçado	jun	165
F0005	00009	Orçado	jun	1099
F0005	00009	Orçado	jun	495
F0005	00009	Orçado	jun	165
F0005	00009	Orçado	mai	234
F0005	00009	Orçado	mai	74
F0005	00009	Orçado	mai	29
F0005	00009	Orçado	mai	74
F0005	00009	Orçado	mai	101
F0005	00009	Orçado	mai	408
F0005	00009	Orçado	mai	291
F0005	00009	Orçado	mai	88
F0005	00009	Orçado	mai	74
F0005	00009	Orçado	mai	116
F0005	00009	Orçado	mai	131
F0005	00009	Orçado	mai	59
F0005	00009	Orçado	mai	879
F0005	00009	Orçado	mai	275
F0005	00009	Orçado	mai	110
F0005	00009	Orçado	mai	275
F0005	00009	Orçado	mai	385
F0005	00009	Orçado	mai	1539
F0005	00009	Orçado	mai	1099
F0005	00009	Orçado	mai	330
F0005	00009	Orçado	mai	275
F0005	00009	Orçado	mai	440
F0005	00009	Orçado	mai	495
F0005	00009	Orçado	mai	220
F0005	00009	Orçado	mar	74
F0005	00009	Orçado	mar	59
F0005	00009	Orçado	mar	74
F0005	00009	Orçado	mar	59
F0005	00009	Orçado	mar	59
F0005	00009	Orçado	mar	74
F0005	00009	Orçado	mar	116
F0005	00009	Orçado	mar	145
F0005	00009	Orçado	mar	101
F0005	00009	Orçado	mar	116
F0005	00009	Orçado	mar	275
F0005	00009	Orçado	mar	220
F0005	00009	Orçado	mar	275
F0005	00009	Orçado	mar	220
F0005	00009	Orçado	mar	220
F0005	00009	Orçado	mar	275
F0005	00009	Orçado	mar	440
F0005	00009	Orçado	mar	549
F0005	00009	Orçado	mar	385
F0005	00009	Orçado	mar	440
F0005	00009	Orçado	nov	219
F0005	00009	Orçado	nov	74
F0005	00009	Orçado	nov	145
F0005	00009	Orçado	nov	15
F0005	00009	Orçado	nov	15
F0005	00009	Orçado	nov	59
F0005	00009	Orçado	nov	101
F0005	00009	Orçado	nov	29
F0005	00009	Orçado	nov	88
F0005	00009	Orçado	nov	15
F0005	00009	Orçado	nov	824
F0005	00009	Orçado	nov	275
F0005	00009	Orçado	nov	549
F0005	00009	Orçado	nov	55
F0005	00009	Orçado	nov	55
F0005	00009	Orçado	nov	220
F0005	00009	Orçado	nov	385
F0005	00009	Orçado	nov	110
F0005	00009	Orçado	nov	330
F0005	00009	Orçado	nov	55
F0005	00009	Orçado	out	44
F0005	00009	Orçado	out	74
F0005	00009	Orçado	out	88
F0005	00009	Orçado	out	291
F0005	00009	Orçado	out	204
F0005	00009	Orçado	out	88
F0005	00009	Orçado	out	480
F0005	00009	Orçado	out	276
F0005	00009	Orçado	out	408
F0005	00009	Orçado	out	44
F0005	00009	Orçado	out	116
F0005	00009	Orçado	out	74
F0005	00009	Orçado	out	160
F0005	00009	Orçado	out	101
F0005	00009	Orçado	out	165
F0005	00009	Orçado	out	275
F0005	00009	Orçado	out	330
F0005	00009	Orçado	out	1099
F0005	00009	Orçado	out	769
F0005	00009	Orçado	out	330
F0005	00009	Orçado	out	1813
F0005	00009	Orçado	out	1044
F0005	00009	Orçado	out	1539
F0005	00009	Orçado	out	165
F0005	00009	Orçado	out	440
F0005	00009	Orçado	out	275
F0005	00009	Orçado	out	604
F0005	00009	Orçado	out	385
F0005	00009	Orçado	set	15
F0005	00009	Orçado	set	29
F0005	00009	Orçado	set	234
F0005	00009	Orçado	set	59
F0005	00009	Orçado	set	248
F0005	00009	Orçado	set	55
F0005	00009	Orçado	set	110
F0005	00009	Orçado	set	879
F0005	00009	Orçado	set	220
F0005	00009	Orçado	set	934
F0006	00009	Orçado	abr	328
F0006	00009	Orçado	abr	1409
F0006	00009	Orçado	abr	328
F0006	00009	Orçado	abr	95
F0006	00009	Orçado	abr	1103
F0006	00009	Orçado	abr	4728
F0006	00009	Orçado	abr	1103
F0006	00009	Orçado	abr	315
F0006	00009	Orçado	ago	141
F0006	00009	Orçado	ago	235
F0006	00009	Orçado	ago	235
F0006	00009	Orçado	ago	473
F0006	00009	Orçado	ago	788
F0006	00009	Orçado	ago	788
F0006	00009	Orçado	dez	799
F0006	00009	Orçado	dez	141
F0006	00009	Orçado	dez	95
F0006	00009	Orçado	dez	2679
F0006	00009	Orçado	dez	473
F0006	00009	Orçado	dez	315
F0006	00009	Orçado	jul	658
F0006	00009	Orçado	jul	187
F0006	00009	Orçado	jul	564
F0006	00009	Orçado	jul	187
F0006	00009	Orçado	jul	235
F0006	00009	Orçado	jul	2206
F0006	00009	Orçado	jul	630
F0006	00009	Orçado	jul	1891
F0006	00009	Orçado	jul	630
F0006	00009	Orçado	jul	788
F0006	00009	Orçado	jun	282
F0006	00009	Orçado	jun	95
F0006	00009	Orçado	jun	658
F0006	00009	Orçado	jun	235
F0006	00009	Orçado	jun	946
F0006	00009	Orçado	jun	315
F0006	00009	Orçado	jun	2206
F0006	00009	Orçado	jun	788
F0006	00009	Orçado	mai	187
F0006	00009	Orçado	mai	517
F0006	00009	Orçado	mai	46
F0006	00009	Orçado	mai	630
F0006	00009	Orçado	mai	1733
F0006	00009	Orçado	mai	158
F0006	00009	Orçado	mar	95
F0006	00009	Orçado	mar	423
F0006	00009	Orçado	mar	1596
F0006	00009	Orçado	mar	141
F0006	00009	Orçado	mar	315
F0006	00009	Orçado	mar	1418
F0006	00009	Orçado	mar	5358
F0006	00009	Orçado	mar	473
F0006	00009	Orçado	nov	376
F0006	00009	Orçado	nov	46
F0006	00009	Orçado	nov	564
F0006	00009	Orçado	nov	1261
F0006	00009	Orçado	nov	158
F0006	00009	Orçado	nov	1891
F0006	00009	Orçado	out	376
F0006	00009	Orçado	out	141
F0006	00009	Orçado	out	1832
F0006	00009	Orçado	out	2113
F0006	00009	Orçado	out	376
F0006	00009	Orçado	out	95
F0006	00009	Orçado	out	1261
F0006	00009	Orçado	out	473
F0006	00009	Orçado	out	6146
F0006	00009	Orçado	out	7092
F0006	00009	Orçado	out	1261
F0006	00009	Orçado	out	315
F0006	00009	Orçado	set	235
F0006	00009	Orçado	set	187
F0006	00009	Orçado	set	1081
F0006	00009	Orçado	set	235
F0006	00009	Orçado	set	187
F0006	00009	Orçado	set	788
F0006	00009	Orçado	set	630
F0006	00009	Orçado	set	3625
F0006	00009	Orçado	set	788
F0006	00009	Orçado	set	630
F0008	00009	Orçado	abr	88
F0008	00009	Orçado	abr	88
F0008	00009	Orçado	abr	420
F0008	00009	Orçado	abr	243
F0008	00009	Orçado	abr	243
F0008	00009	Orçado	abr	509
F0008	00009	Orçado	abr	199
F0008	00009	Orçado	abr	263
F0008	00009	Orçado	abr	263
F0008	00009	Orçado	abr	1247
F0008	00009	Orçado	abr	722
F0008	00009	Orçado	abr	722
F0008	00009	Orçado	abr	1510
F0008	00009	Orçado	abr	591
F0008	00009	Orçado	ago	111
F0008	00009	Orçado	ago	199
F0008	00009	Orçado	ago	66
F0008	00009	Orçado	ago	199
F0008	00009	Orçado	ago	22
F0008	00009	Orçado	ago	328
F0008	00009	Orçado	ago	591
F0008	00009	Orçado	ago	197
F0008	00009	Orçado	ago	591
F0008	00009	Orçado	ago	66
F0008	00009	Orçado	dez	310
F0008	00009	Orçado	dez	66
F0008	00009	Orçado	dez	243
F0008	00009	Orçado	dez	88
F0008	00009	Orçado	dez	265
F0008	00009	Orçado	dez	531
F0008	00009	Orçado	dez	88
F0008	00009	Orçado	dez	66
F0008	00009	Orçado	dez	177
F0008	00009	Orçado	dez	288
F0008	00009	Orçado	dez	919
F0008	00009	Orçado	dez	197
F0008	00009	Orçado	dez	722
F0008	00009	Orçado	dez	263
F0008	00009	Orçado	dez	788
F0008	00009	Orçado	dez	1575
F0008	00009	Orçado	dez	263
F0008	00009	Orçado	dez	197
F0008	00009	Orçado	dez	525
F0008	00009	Orçado	dez	853
F0008	00009	Orçado	fev	111
F0008	00009	Orçado	fev	774
F0008	00009	Orçado	fev	328
F0008	00009	Orçado	fev	2297
F0008	00009	Orçado	jan	243
F0008	00009	Orçado	jan	929
F0008	00009	Orçado	jan	420
F0008	00009	Orçado	jan	722
F0008	00009	Orçado	jan	2757
F0008	00009	Orçado	jan	1247
F0008	00009	Orçado	jul	66
F0008	00009	Orçado	jul	44
F0008	00009	Orçado	jul	155
F0008	00009	Orçado	jul	199
F0008	00009	Orçado	jul	133
F0008	00009	Orçado	jul	155
F0008	00009	Orçado	jul	44
F0008	00009	Orçado	jul	199
F0008	00009	Orçado	jul	22
F0008	00009	Orçado	jul	197
F0008	00009	Orçado	jul	131
F0008	00009	Orçado	jul	459
F0008	00009	Orçado	jul	591
F0008	00009	Orçado	jul	394
F0008	00009	Orçado	jul	459
F0008	00009	Orçado	jul	131
F0008	00009	Orçado	jul	591
F0008	00009	Orçado	jul	66
F0008	00009	Orçado	jun	44
F0008	00009	Orçado	jun	243
F0008	00009	Orçado	jun	420
F0008	00009	Orçado	jun	265
F0008	00009	Orçado	jun	88
F0008	00009	Orçado	jun	509
F0008	00009	Orçado	jun	199
F0008	00009	Orçado	jun	66
F0008	00009	Orçado	jun	131
F0008	00009	Orçado	jun	722
F0008	00009	Orçado	jun	1247
F0008	00009	Orçado	jun	788
F0008	00009	Orçado	jun	263
F0008	00009	Orçado	jun	1510
F0008	00009	Orçado	jun	591
F0008	00009	Orçado	jun	197
F0008	00009	Orçado	mai	66
F0008	00009	Orçado	mai	221
F0008	00009	Orçado	mai	199
F0008	00009	Orçado	mai	88
F0008	00009	Orçado	mai	44
F0008	00009	Orçado	mai	155
F0008	00009	Orçado	mai	197
F0008	00009	Orçado	mai	656
F0008	00009	Orçado	mai	591
F0008	00009	Orçado	mai	263
F0008	00009	Orçado	mai	131
F0008	00009	Orçado	mai	459
F0008	00009	Orçado	mar	88
F0008	00009	Orçado	mar	66
F0008	00009	Orçado	mar	531
F0008	00009	Orçado	mar	354
F0008	00009	Orçado	mar	22
F0008	00009	Orçado	mar	263
F0008	00009	Orçado	mar	197
F0008	00009	Orçado	mar	1575
F0008	00009	Orçado	mar	1050
F0008	00009	Orçado	mar	66
F0008	00009	Orçado	nov	22
F0008	00009	Orçado	nov	177
F0008	00009	Orçado	nov	155
F0008	00009	Orçado	nov	88
F0008	00009	Orçado	nov	442
F0008	00009	Orçado	nov	66
F0008	00009	Orçado	nov	66
F0008	00009	Orçado	nov	525
F0008	00009	Orçado	nov	459
F0008	00009	Orçado	nov	263
F0008	00009	Orçado	nov	1313
F0008	00009	Orçado	nov	197
F0008	00009	Orçado	out	44
F0008	00009	Orçado	out	66
F0008	00009	Orçado	out	133
F0008	00009	Orçado	out	243
F0008	00009	Orçado	out	177
F0008	00009	Orçado	out	177
F0008	00009	Orçado	out	243
F0008	00009	Orçado	out	155
F0008	00009	Orçado	out	44
